prot,lig,score
3np7_protein,3np7,0.0
5unj_protein,5unj,0.001317771
6dkb_protein,6dkb,0.7418846
3ce0_protein,3ce0,0.0
4jrg_protein,4jrg,0.7968992
3uph_protein,3uph,0.8136211
4mz4_protein,4mz4,0.79637337
3dbs_protein,3dbs,0.822968
4c1t_protein,4c1t,0.3076817
2v3e_protein,2v3e,0.93189967
2zfs_protein,2zfs,0.8800959
2cer_protein,2cer,0.8756394
1xs7_protein,1xs7,7.48279e-05
5vs6_protein,5vs6,0.8853347
1igb_protein,1igb,0.39237967
4iut_protein,4iut,0.0
4csj_protein,4csj,0.73661524
6fam_protein,6fam,0.92777777
3lil_protein,3lil,0.71991116
2ym4_protein,2ym4,0.6873457
6ay3_protein,6ay3,0.8532532
1rmz_protein,1rmz,0.7981203
3kpu_protein,3kpu,0.6682243
4kmu_protein,4kmu,0.0
4abk_protein,4abk,0.1778436
5vja_protein,5vja,0.26466915
1xfv_protein,1xfv,0.5775966
3txo_protein,3txo,0.8254561
5c2o_protein,5c2o,0.0004485646
5vdw_protein,5vdw,0.0
2mlm_protein,2mlm,0.0027272727
3vf5_protein,3vf5,0.6977498
3zxe_protein,3zxe,0.5493631
5vc4_protein,5vc4,0.3890086
5gmu_protein,5gmu,0.30527753
1e00_protein,1e00,0.4
2xhm_protein,2xhm,0.8112745
3k97_protein,3k97,0.68875194
4ibc_protein,4ibc,0.81814235
5avf_protein,5avf,0.5005995
3zmm_protein,3zmm,0.27616015
1w9u_protein,1w9u,0.78008807
4mq6_protein,4mq6,0.86670417
3m3c_protein,3m3c,0.8031697
4j7e_protein,4j7e,0.6758444
3zlv_protein,3zlv,0.32696176
6cfc_protein,6cfc,0.0
1d7x_protein,1d7x,0.7712355
5teh_protein,5teh,0.6086207
2zdm_protein,2zdm,0.880774
1db1_protein,1db1,0.8563321
4m5h_protein,4m5h,0.5483696
2xas_protein,2xas,0.42960963
2i19_protein,2i19,0.80452436
4bdt_protein,4bdt,0.9388039
1fkh_protein,1fkh,0.7828025
2itp_protein,2itp,0.9841102
2hr6_protein,2hr6,0.9070175
4j1c_protein,4j1c,0.9544492
4c6x_protein,4c6x,0.9871134
1o37_protein,1o37,0.9833826
1zoe_protein,1zoe,0.53606236
6bmr_protein,6bmr,0.8839161
2bqw_protein,2bqw,0.8367603
3ryv_protein,3ryv,0.96007854
4rvk_protein,4rvk,0.9636976
5vfn_protein,5vfn,0.04494382
4kao_protein,4kao,0.61894786
1vij_protein,1vij,0.361479
1tze_protein,1tze,0.8217312
4p6c_protein,4p6c,0.11943717
4qtn_protein,4qtn,0.0
5tzz_protein,5tzz,0.9344
5jgi_protein,5jgi,0.946281
1qbo_protein,1qbo,0.64404505
4ppb_protein,4ppb,0.7936631
2brh_protein,2brh,0.84751505
5q0m_protein,5q0m,0.1623444
4lm5_protein,4lm5,0.99172795
5jfp_protein,5jfp,0.85317796
1o5a_protein,1o5a,1.0
3asx_protein,3asx,0.7310323
5mos_protein,5mos,1.0
5xkm_protein,5xkm,0.23311445
3fej_protein,3fej,0.8285877
1j07_protein,1j07,0.22074707
4f9w_protein,4f9w,1.0
4oho_protein,4oho,nan
6guk_protein,6guk,0.6227324
2v95_protein,2v95,0.8027167
3p0g_protein,3p0g,0.74250257
3vw9_protein,3vw9,0.44414318
2o4r_protein,2o4r,0.8800355
4x3k_protein,4x3k,0.0
5a6a_protein,5a6a,0.9932432
3ove_protein,3ove,0.7715252
3okh_protein,3okh,0.05
5cjf_protein,5cjf,0.42705736
4afh_protein,4afh,0.90121824
5gmh_protein,5gmh,0.028368793
1syi_protein,1syi,0.99122804
2drc_protein,2drc,0.69534886
4a9t_protein,4a9t,0.98460823
5win_protein,5win,0.90535444
4iie_protein,4iie,0.67958415
4e3d_protein,4e3d,0.51622593
4dew_protein,4dew,0.6920583
4rhx_protein,4rhx,0.80733943
4wrb_protein,4wrb,0.87516254
4cps_protein,4cps,0.56151605
4cst_protein,4cst,0.5970507
3fup_protein,3fup,0.8435463
4wa9_protein,4wa9,0.56478804
4gki_protein,4gki,0.70970875
1ym2_protein,1ym2,0.00016812373
2x7u_protein,2x7u,0.2054492
6djc_protein,6djc,0.63524055
1oay_protein,1oay,0.23510292
1dzk_protein,1dzk,0.42638037
5ax9_protein,5ax9,0.38809708
5fdo_protein,5fdo,0.88683605
5du8_protein,5du8,0.9057105
1b8y_protein,1b8y,0.46847248
3rbq_protein,3rbq,0.25296572
2o4k_protein,2o4k,0.48849142
5cu2_protein,5cu2,0.0
3rey_protein,3rey,0.20200334
1ogx_protein,1ogx,0.9844913
1ba8_protein,1ba8,0.6784294
2rkn_protein,2rkn,0.0
5ko1_protein,5ko1,0.23265125
5d48_protein,5d48,0.86095816
5eqe_protein,5eqe,0.9051907
2oz7_protein,2oz7,0.8130303
3ueo_protein,3ueo,0.0
4e4x_protein,4e4x,0.88273615
4fcd_protein,4fcd,0.21790844
4j4o_protein,4j4o,0.029342722
5v3x_protein,5v3x,0.95564044
3myg_protein,3myg,0.23054393
4ysi_protein,4ysi,0.73994416
3ni5_protein,3ni5,0.10375119
5q0l_protein,5q0l,0.25050882
5kxi_protein,5kxi,0.7131226
4oya_protein,4oya,0.7883806
3zo2_protein,3zo2,0.835961
1re8_protein,1re8,0.84225094
1zoh_protein,1zoh,0.50985664
1i80_protein,1i80,0.41604477
1zkl_protein,1zkl,0.5051789
4x8u_protein,4x8u,0.6187175
1mqj_protein,1mqj,0.9948694
1m83_protein,1m83,0.5371418
5dqc_protein,5dqc,0.17466411
3uvq_protein,3uvq,0.80535054
4m3g_protein,4m3g,0.81209326
1qvu_protein,1qvu,0.9943609
5myv_protein,5myv,0.8954481
4to8_protein,4to8,0.0
1sbr_protein,1sbr,0.01127321
4jg8_protein,4jg8,0.26486486
1hn4_protein,1hn4,0.39203486
2h5a_protein,2h5a,0.29765508
5i3y_protein,5i3y,0.4194661
3cpb_protein,3cpb,0.049129352
4a7c_protein,4a7c,0.30218777
4f6v_protein,4f6v,0.2921558
4x9w_protein,4x9w,0.31469226
6ayt_protein,6ayt,0.8754199
3ubx_protein,3ubx,0.37489206
1qb9_protein,1qb9,0.41834366
4q6r_protein,4q6r,0.18255132
3lvp_protein,3lvp,0.20235603
5al2_protein,5al2,0.9853352
1vyg_protein,1vyg,0.5061692
4j5p_protein,4j5p,0.8125646
3lpb_protein,3lpb,0.6863544
1oe0_protein,1oe0,0.7886598
6prc_protein,6prc,0.9830247
5ula_protein,5ula,0.5355308
4n1t_protein,4n1t,0.34146342
4l7n_protein,4l7n,0.91895115
3qsd_protein,3qsd,0.16761827
1h0a_protein,1h0a,0.003450439
3omc_protein,3omc,0.06496914
5vwk_protein,5vwk,0.11907449
2xxr_protein,2xxr,0.96753246
6czc_protein,6czc,0.49925148
2ay7_protein,2ay7,0.71631205
3zy2_protein,3zy2,0.0
3mg0_protein,3mg0,0.8077731
4anq_protein,4anq,0.79985756
5w8v_protein,5w8v,0.4432258
3zst_protein,3zst,0.0003968254
1o2y_protein,1o2y,0.880609
5lqf_protein,5lqf,0.9127297
5ei6_protein,5ei6,0.77190876
1fkf_protein,1fkf,0.3026316
4wov_protein,4wov,0.48594674
2am9_protein,2am9,0.9921739
4qvx_protein,4qvx,0.70900875
2hvx_protein,2hvx,0.391385
2wuf_protein,2wuf,0.0
5ws3_protein,5ws3,0.71432817
1sv3_protein,1sv3,0.694
3of8_protein,3of8,0.68731636
1nju_protein,1nju,0.8161765
4h81_protein,4h81,0.90442765
4jln_protein,4jln,0.8609134
5aqj_protein,5aqj,0.6935867
3jyr_protein,3jyr,0.71051615
6aud_protein,6aud,0.67354125
4p1r_protein,4p1r,0.7386076
6ft7_protein,6ft7,0.6393443
3dsz_protein,3dsz,0.053997613
3cqw_protein,3cqw,0.74791664
1ajv_protein,1ajv,0.68877923
2jjr_protein,2jjr,0.0
4oyp_protein,4oyp,0.0
4zwy_protein,4zwy,0.40378466
4pda_protein,4pda,0.99610245
1utm_protein,1utm,0.73840207
4rfd_protein,4rfd,0.89269143
5ow8_protein,5ow8,0.91290826
3qgy_protein,3qgy,0.18790497
5kj2_protein,5kj2,0.0
2q7y_protein,2q7y,0.5922473
4qgi_protein,4qgi,0.6652111
5hm3_protein,5hm3,0.3705097
4bqh_protein,4bqh,0.0
5wlv_protein,5wlv,0.11295181
5mnr_protein,5mnr,0.7588161
1pzo_protein,1pzo,0.03181818
4k1b_protein,4k1b,0.42211774
3fyk_protein,3fyk,0.9007092
3s9e_protein,3s9e,0.7042026
5oq6_protein,5oq6,0.76076555
4jyt_protein,4jyt,0.7134095
3ho9_protein,3ho9,0.90929776
5vjp_protein,5vjp,0.6088785
4pin_protein,4pin,0.96974885
3f35_protein,3f35,0.8849432
4ci3_protein,4ci3,0.9897152
4dhp_protein,4dhp,0.6017658
3bqn_protein,3bqn,0.7491785
4cfu_protein,4cfu,0.83969986
4zs0_protein,4zs0,0.5759878
5y1u_protein,5y1u,0.25068745
3zmv_protein,3zmv,0.7003657
4na8_protein,4na8,0.8834746
1eby_protein,1eby,0.560597
6bm5_protein,6bm5,0.8992686
3qfz_protein,3qfz,0.0
5ofx_protein,5ofx,0.63023955
1y2d_protein,1y2d,0.6277336
2dw7_protein,2dw7,0.6461777
4mi6_protein,4mi6,0.7235849
5edd_protein,5edd,0.74013156
5f6d_protein,5f6d,0.46316308
2iuz_protein,2iuz,0.49305555
1m2r_protein,1m2r,0.3336227
2qwe_protein,2qwe,0.33537138
3ixj_protein,3ixj,0.64540815
3b2w_protein,3b2w,0.69591767
4fzg_protein,4fzg,0.5968163
1q0b_protein,1q0b,1.0
4g4p_protein,4g4p,0.98392856
6fu4_protein,6fu4,0.8457031
4x5z_protein,4x5z,0.78883815
5yqx_protein,5yqx,0.90085286
5ai1_protein,5ai1,0.8181818
4mrw_protein,4mrw,0.41647333
3g34_protein,3g34,0.4559049
5jzy_protein,5jzy,0.7995889
5fe6_protein,5fe6,0.4147844
3mbp_protein,3mbp,0.8390832
4i54_protein,4i54,0.7545558
5ad1_protein,5ad1,0.5139249
5ekn_protein,5ekn,0.6757855
2evc_protein,2evc,0.927193
3fu5_protein,3fu5,0.31707317
5orz_protein,5orz,0.0016233766
4rrn_protein,4rrn,0.9790984
5elv_protein,5elv,0.99489796
1b4z_protein,1b4z,0.8591189
1uyg_protein,1uyg,0.987156
3a1e_protein,3a1e,0.8113208
4zly_protein,4zly,0.85841835
1jif_protein,1jif,0.10920971
1ec0_protein,1ec0,0.40944883
3uil_protein,3uil,0.5451128
3rxd_protein,3rxd,0.98966944
2vo5_protein,2vo5,0.8766281
2bts_protein,2bts,0.7770758
4d0w_protein,4d0w,0.7351064
2zif_protein,2zif,0.8656401
5c1m_protein,5c1m,0.0
4o72_protein,4o72,0.27325583
3f8c_protein,3f8c,0.0
4jn2_protein,4jn2,0.11198147
5he2_protein,5he2,0.71212786
5v8o_protein,5v8o,0.41095892
1e3v_protein,1e3v,0.42411348
3msk_protein,3msk,0.25
2qu5_protein,2qu5,0.92285717
2i4x_protein,2i4x,0.744722
5lsg_protein,5lsg,0.20880777
4rhy_protein,4rhy,0.8428284
5en3_protein,5en3,0.21890244
3vb5_protein,3vb5,0.69156116
5eom_protein,5eom,0.0
3lpt_protein,3lpt,0.9619438
4r59_protein,4r59,0.53994614
3zi0_protein,3zi0,0.5701079
3hr1_protein,3hr1,0.6551724
3eko_protein,3eko,0.9711085
4l58_protein,4l58,0.057713963
6g47_protein,6g47,0.06657754
5ak5_protein,5ak5,0.83025295
4x6o_protein,4x6o,0.6597331
3zcw_protein,3zcw,0.0
5gwz_protein,5gwz,0.40192538
2jdn_protein,2jdn,0.9457747
3d7d_protein,3d7d,0.6328534
5tt3_protein,5tt3,0.2967687
5nki_protein,5nki,0.76839083
5f1l_protein,5f1l,0.9228856
3kdm_protein,3kdm,0.28496504
3u1y_protein,3u1y,0.91504574
4a95_protein,4a95,0.9169267
4ocv_protein,4ocv,0.7480769
5eh5_protein,5eh5,0.91367406
5os0_protein,5os0,0.0
6fqu_protein,6fqu,0.85600376
2wzf_protein,2wzf,0.0
3djf_protein,3djf,0.89761513
5j4y_protein,5j4y,0.92013425
6gr7_protein,6gr7,0.9235714
6fo9_protein,6fo9,0.7175592
3fmr_protein,3fmr,0.9588983
2j9l_protein,2j9l,0.004887218
5a3t_protein,5a3t,0.78335625
1lke_protein,1lke,0.8909505
4io8_protein,4io8,0.6716164
4g9c_protein,4g9c,0.7136159
3fcq_protein,3fcq,0.40963376
4hbn_protein,4hbn,0.78201395
4zt2_protein,4zt2,0.87308764
1g37_protein,1g37,0.67160136
1hxw_protein,1hxw,0.49815655
4wnp_protein,4wnp,0.46689114
5opb_protein,5opb,0.24816626
2pmn_protein,2pmn,0.40039727
1imx_protein,1imx,0.0
3n46_protein,3n46,0.018095769
4l0b_protein,4l0b,0.99165505
4mro_protein,4mro,0.96741456
5t8o_protein,5t8o,0.98164064
4e9u_protein,4e9u,0.23606965
4gfm_protein,4gfm,0.92089844
2uw4_protein,2uw4,0.68199235
1kdw_protein,1kdw,0.9967742
2vvv_protein,2vvv,0.834878
4uj9_protein,4uj9,0.9619377
5kh3_protein,5kh3,0.9722851
4uu7_protein,4uu7,0.0
2v16_protein,2v16,0.40517884
3aw0_protein,3aw0,0.8297665
2qtt_protein,2qtt,0.1842448
1jil_protein,1jil,0.7607261
5jxq_protein,5jxq,0.43439108
1aq7_protein,1aq7,0.35830805
5tq7_protein,5tq7,0.7364209
5enm_protein,5enm,0.5222561
3tge_protein,3tge,0.73946786
5os7_protein,5os7,0.6743151
1z9y_protein,1z9y,0.61897355
5dfp_protein,5dfp,0.18634616
3q2g_protein,3q2g,0.8029891
2bfq_protein,2bfq,0.714505
5ey8_protein,5ey8,0.6815361
6e4a_protein,6e4a,0.22300665
4xm8_protein,4xm8,0.78959537
6goo_protein,6goo,0.7669903
5u7l_protein,5u7l,0.49036402
4l7h_protein,4l7h,0.62357146
1yyy_protein,1yyy,0.8232044
3vva_protein,3vva,0.58934516
3rwc_protein,3rwc,6.85307e-05
2i0d_protein,2i0d,0.78333336
2fqx_protein,2fqx,0.99960315
1mwt_protein,1mwt,0.4947644
4uxj_protein,4uxj,0.0
3iw6_protein,3iw6,0.21038803
4c1d_protein,4c1d,0.69647205
2yi5_protein,2yi5,0.6098862
1iig_protein,1iig,0.6184573
6bsl_protein,6bsl,0.52139175
5aqh_protein,5aqh,0.5836653
3poz_protein,3poz,0.5559943
6duf_protein,6duf,0.13420662
1zp8_protein,1zp8,0.69321704
2piz_protein,2piz,0.4830021
3ry8_protein,3ry8,0.0
5nb7_protein,5nb7,0.95747423
6fe1_protein,6fe1,0.84024745
3djp_protein,3djp,0.4328635
5w94_protein,5w94,0.0
3tdj_protein,3tdj,0.9951087
4mw0_protein,4mw0,0.6791045
3le9_protein,3le9,0.9912481
2brc_protein,2brc,0.7719697
6eqx_protein,6eqx,0.19661267
1p03_protein,1p03,0.88153845
5j7s_protein,5j7s,0.8614413
4f39_protein,4f39,0.9358178
2yim_protein,2yim,0.0017151482
4m8e_protein,4m8e,0.6965144
3unn_protein,3unn,0.014796971
5u49_protein,5u49,0.737061
5mat_protein,5mat,0.105614975
5xig_protein,5xig,0.956
3qcf_protein,3qcf,0.9946043
5nwz_protein,5nwz,0.21465969
2pym_protein,2pym,0.59276366
5f91_protein,5f91,0.0
3hvc_protein,3hvc,0.0
3zyh_protein,3zyh,0.87718207
4uva_protein,4uva,0.7057131
4jxv_protein,4jxv,0.7977759
3dcc_protein,3dcc,0.73072565
3g86_protein,3g86,0.8946302
4r6t_protein,4r6t,0.9299835
5etp_protein,5etp,0.8684392
5am2_protein,5am2,0.31578946
4zt4_protein,4zt4,0.6969697
1nvs_protein,1nvs,1.0
5e0h_protein,5e0h,0.8150685
1eoc_protein,1eoc,0.0
4kz4_protein,4kz4,0.17940098
3ozj_protein,3ozj,0.40289256
1pus_protein,1pus,0.3094978
6df1_protein,6df1,0.040598292
1eed_protein,1eed,0.62606657
3qar_protein,3qar,0.9410569
5qal_protein,5qal,0.7551775
2ajd_protein,2ajd,0.6623103
1rd4_protein,1rd4,0.3322185
2yc5_protein,2yc5,0.91711956
3dp4_protein,3dp4,0.98952097
3zdg_protein,3zdg,0.7458256
1rm8_protein,1rm8,0.8073171
4ycw_protein,4ycw,0.99441135
5mqe_protein,5mqe,0.55083334
5ddf_protein,5ddf,0.9423077
2glm_protein,2glm,0.29699928
1f4y_protein,1f4y,0.32119742
4eu3_protein,4eu3,0.0
3m58_protein,3m58,0.40045872
5l8a_protein,5l8a,0.87291664
4rra_protein,4rra,0.7867187
5tg1_protein,5tg1,0.7372188
5i29_protein,5i29,1.0
1jh1_protein,1jh1,0.20537065
5jat_protein,5jat,0.88476264
4oz2_protein,4oz2,0.250499
5otc_protein,5otc,0.90028626
1uu9_protein,1uu9,0.9692308
5v19_protein,5v19,0.32048094
5gvn_protein,5gvn,0.95127386
2p7a_protein,2p7a,0.3530303
1vja_protein,1vja,0.7650451
1xa5_protein,1xa5,0.07967715
4o71_protein,4o71,0.34378806
5zwi_protein,5zwi,0.7271277
3pj8_protein,3pj8,0.8214286
3ern_protein,3ern,0.80217785
2pcu_protein,2pcu,0.0
3bmq_protein,3bmq,0.0
2hfp_protein,2hfp,0.196158
5x9o_protein,5x9o,0.9875
4bek_protein,4bek,0.9666149
4onf_protein,4onf,0.0126953125
5u62_protein,5u62,0.6874168
3sgx_protein,3sgx,0.035892855
4yrg_protein,4yrg,0.61764705
4agm_protein,4agm,0.9326087
2h2g_protein,2h2g,0.0
5v8v_protein,5v8v,0.10019157
4acu_protein,4acu,0.9617647
1bim_protein,1bim,0.8034759
1hp0_protein,1hp0,0.79657793
4f9u_protein,4f9u,0.8033058
4pks_protein,4pks,0.8727214
4ivs_protein,4ivs,0.64224136
2j4a_protein,2j4a,0.7667647
5lwd_protein,5lwd,0.7911051
3zqt_protein,3zqt,0.0
5od1_protein,5od1,0.009090909
5x13_protein,5x13,0.025114154
1bxr_protein,1bxr,0.0
1bjv_protein,1bjv,0.8536424
4jxs_protein,4jxs,0.6823225
4tn2_protein,4tn2,0.52389383
4m5g_protein,4m5g,0.9456204
6cdo_protein,6cdo,0.09085903
2olb_protein,2olb,0.7553538
3ie3_protein,3ie3,0.7320937
3grj_protein,3grj,0.0023364485
4d2t_protein,4d2t,0.6408702
4mww_protein,4mww,0.8907609
1is0_protein,1is0,0.7594397
3ftv_protein,3ftv,0.8745387
4tu4_protein,4tu4,0.43741634
5d2a_protein,5d2a,0.12542565
3udq_protein,3udq,0.72087103
4jin_protein,4jin,0.081420764
3dv1_protein,3dv1,0.7687892
4hnf_protein,4hnf,0.70784456
5i5z_protein,5i5z,0.30291128
1v2u_protein,1v2u,0.9741144
5vjn_protein,5vjn,0.051834133
4kon_protein,4kon,0.88895214
5v86_protein,5v86,0.8035496
5u6b_protein,5u6b,0.6929348
5y53_protein,5y53,0.0
2n0u_protein,2n0u,0.77886325
4gxs_protein,4gxs,0.02578125
2wgi_protein,2wgi,0.3917224
3oqf_protein,3oqf,0.935
3mxc_protein,3mxc,0.5880649
2zda_protein,2zda,0.91086954
2vin_protein,2vin,0.43519938
6g2l_protein,6g2l,0.47179693
6gon_protein,6gon,0.7360724
4hzt_protein,4hzt,0.79623044
5e0a_protein,5e0a,0.0
5wxg_protein,5wxg,0.36890838
5k8n_protein,5k8n,0.94178796
4rx5_protein,4rx5,0.8352851
5kjm_protein,5kjm,0.5348537
2rox_protein,2rox,0.18320236
1d6n_protein,1d6n,0.86277604
2yjq_protein,2yjq,0.27062452
4dai_protein,4dai,0.9434389
5hna_protein,5hna,0.45213524
5oq7_protein,5oq7,0.8724227
1u65_protein,1u65,0.097176984
4xg3_protein,4xg3,0.6549738
1hp5_protein,1hp5,0.97773653
5aes_protein,5aes,0.0
2uze_protein,2uze,0.8965909
4d62_protein,4d62,0.93167704
2lkk_protein,2lkk,0.14854683
2vcw_protein,2vcw,0.96232057
1zhy_protein,1zhy,0.0
5myk_protein,5myk,0.036660574
1yvm_protein,1yvm,0.54198843
5dlz_protein,5dlz,0.19166666
2bed_protein,2bed,0.8900204
4pd8_protein,4pd8,0.8763441
4cwp_protein,4cwp,0.95989305
5nut_protein,5nut,0.9463351
4p0x_protein,4p0x,0.36149004
4zup_protein,4zup,0.9349315
2hmu_protein,2hmu,0.8101907
4tln_protein,4tln,0.6796247
5evb_protein,5evb,0.28551912
3hy7_protein,3hy7,0.81497794
4e35_protein,4e35,0.6965461
5arg_protein,5arg,0.85366464
4jzf_protein,4jzf,0.73445463
4o3a_protein,4o3a,0.7330608
3wi2_protein,3wi2,0.8062215
5c8n_protein,5c8n,0.6779613
4eg7_protein,4eg7,0.833445
1ado_protein,1ado,0.25478724
2p53_protein,2p53,0.8271127
4n7h_protein,4n7h,0.41470224
4abb_protein,4abb,0.80493826
1apw_protein,1apw,0.7093142
5hrv_protein,5hrv,1.0
5bsk_protein,5bsk,0.86983085
6bh0_protein,6bh0,0.7693774
4x11_protein,4x11,0.0
3oik_protein,3oik,0.15680039
1fh7_protein,1fh7,0.87055016
5u0e_protein,5u0e,0.75277776
5kbe_protein,5kbe,0.69095474
5cfb_protein,5cfb,0.0
4d88_protein,4d88,0.067049436
5fi6_protein,5fi6,0.6551123
5ll9_protein,5ll9,0.8193669
5xqx_protein,5xqx,0.49534687
1l6y_protein,1l6y,0.7366352
5e2s_protein,5e2s,0.67712015
3v7x_protein,3v7x,0.87857145
6ewe_protein,6ewe,0.63151926
4rn2_protein,4rn2,0.93169016
3fnm_protein,3fnm,0.0
1rs2_protein,1rs2,0.47988507
1hi4_protein,1hi4,0.9162521
4g1f_protein,4g1f,0.9774775
5dah_protein,5dah,0.0
1zpc_protein,1zpc,0.79660195
5ep7_protein,5ep7,0.25250715
1v3x_protein,1v3x,0.6772883
3l5b_protein,3l5b,0.22827804
3uo5_protein,3uo5,0.76525295
1r10_protein,1r10,0.44664213
6dh4_protein,6dh4,0.5820342
2r5q_protein,2r5q,0.594052
2wey_protein,2wey,0.18922652
4gg7_protein,4gg7,0.6087985
5j20_protein,5j20,0.70116156
3fl9_protein,3fl9,0.6695402
6b7e_protein,6b7e,0.306962
4ty8_protein,4ty8,0.42173252
3nf3_protein,3nf3,0.29181817
4ad2_protein,4ad2,0.9083184
4hbx_protein,4hbx,0.95772946
2xyr_protein,2xyr,0.6844086
4ipj_protein,4ipj,0.8196108
2d0k_protein,2d0k,0.5517789
2std_protein,2std,0.9648289
5cuh_protein,5cuh,0.64811736
1gfz_protein,1gfz,0.67163354
3mrv_protein,3mrv,0.0
4e5w_protein,4e5w,0.55870533
2ly0_protein,2ly0,0.0
5dj5_protein,5dj5,0.2064806
5fls_protein,5fls,0.4821029
4fab_protein,4fab,0.41798326
2fl5_protein,2fl5,0.09916282
5y6e_protein,5y6e,0.9613503
4pov_protein,4pov,0.9893196
5fqt_protein,5fqt,0.9535809
4ot6_protein,4ot6,0.5012976
2dbl_protein,2dbl,0.1507837
4yps_protein,4yps,0.39443377
5g10_protein,5g10,0.7347701
4er4_protein,4er4,0.030878607
4bah_protein,4bah,0.77708125
1uvs_protein,1uvs,0.30500415
3f8s_protein,3f8s,0.92698413
3r4n_protein,3r4n,0.7788086
5gic_protein,5gic,0.535264
5nhj_protein,5nhj,0.8308246
2q63_protein,2q63,0.5882031
4u71_protein,4u71,0.85827667
5itp_protein,5itp,0.92631966
4dho_protein,4dho,0.86117786
1tkx_protein,1tkx,0.7844828
4mq1_protein,4mq1,0.8316274
2cbr_protein,2cbr,0.9167957
1std_protein,1std,0.9856272
5byy_protein,5byy,0.13294199
4fcm_protein,4fcm,0.0007022472
5jim_protein,5jim,0.6404867
2ojg_protein,2ojg,0.8861426
4zt7_protein,4zt7,0.88530135
3h3c_protein,3h3c,0.8746479
2vr4_protein,2vr4,0.9242188
3dt1_protein,3dt1,0.6754757
6ce8_protein,6ce8,0.9879679
3t6y_protein,3t6y,0.66834533
6ey7_protein,6ey7,0.0
1c8l_protein,1c8l,0.91333807
3buh_protein,3buh,0.18206039
3ibc_protein,3ibc,0.81256515
4cc6_protein,4cc6,0.58900225
2g8r_protein,2g8r,0.15220127
5nf5_protein,5nf5,0.8767894
3zns_protein,3zns,0.3030455
5tbp_protein,5tbp,0.12617065
5fdz_protein,5fdz,0.28336865
4w57_protein,4w57,0.98738873
3k4q_protein,3k4q,nan
5tvn_protein,5tvn,0.86217946
4hrd_protein,4hrd,0.75489664
3l9l_protein,3l9l,0.1367239
4eyj_protein,4eyj,0.6268151
4d8i_protein,4d8i,0.24752697
4ac3_protein,4ac3,0.61590147
5q0i_protein,5q0i,0.13118945
4za0_protein,4za0,0.99472296
3l08_protein,3l08,0.8597838
5ie1_protein,5ie1,0.9069264
4m7x_protein,4m7x,0.84130687
6e9w_protein,6e9w,0.3365028
5vb7_protein,5vb7,0.73183554
3otx_protein,3otx,0.6082647
4f9y_protein,4f9y,0.83052886
5e91_protein,5e91,0.4971837
4f63_protein,4f63,0.7804762
1uj5_protein,1uj5,0.7944265
1p05_protein,1p05,0.7482493
3coz_protein,3coz,0.83019805
5ttf_protein,5ttf,0.96458685
4b1d_protein,4b1d,0.0
5ura_protein,5ura,0.16851851
2w76_protein,2w76,0.15864332
3i7e_protein,3i7e,0.6551724
5aic_protein,5aic,0.0
3iqv_protein,3iqv,0.6162457
5fwa_protein,5fwa,0.77003205
3ant_protein,3ant,0.9034335
3ndm_protein,3ndm,0.59789157
1tyn_protein,1tyn,0.04714912
1gyx_protein,1gyx,0.06258457
5k0x_protein,5k0x,0.50484496
4ocx_protein,4ocx,0.3857494
3vv6_protein,3vv6,0.34746504
2gh7_protein,2gh7,0.986204
4pyq_protein,4pyq,0.054027505
6bg3_protein,6bg3,0.80714285
5egu_protein,5egu,0.73218524
5e2l_protein,5e2l,0.8807786
2avi_protein,2avi,0.98472667
5w4v_protein,5w4v,0.15971908
2zga_protein,2zga,0.31436315
2nwl_protein,2nwl,0.90756303
5fp0_protein,5fp0,0.9697254
5eh7_protein,5eh7,0.9922249
5fqs_protein,5fqs,0.9651724
4z6i_protein,4z6i,0.1407525
1w51_protein,1w51,0.0135
1ogg_protein,1ogg,0.17689255
2idw_protein,2idw,0.8933233
4wgi_protein,4wgi,0.0
2yj8_protein,2yj8,0.82300115
2cgw_protein,2cgw,0.3400963
4rfy_protein,4rfy,0.64012736
2p1c_protein,2p1c,0.5880927
4pop_protein,4pop,0.9951613
4uct_protein,4uct,0.012077294
4zjc_protein,4zjc,0.17410044
3pkd_protein,3pkd,0.76991916
2fsa_protein,2fsa,0.61907065
1qs4_protein,1qs4,0.0
6bfx_protein,6bfx,0.89339155
4uyf_protein,4uyf,0.71135646
3ufl_protein,3ufl,0.21785714
2r38_protein,2r38,0.81207675
4nru_protein,4nru,0.0
3zq9_protein,3zq9,0.26511168
2q6c_protein,2q6c,0.9048423
3ibi_protein,3ibi,0.18205394
3vbx_protein,3vbx,0.6532634
1h1h_protein,1h1h,0.49129745
4l19_protein,4l19,0.30725622
3meu_protein,3meu,0.64289975
5abg_protein,5abg,0.81593406
1y91_protein,1y91,0.6504348
2o4p_protein,2o4p,0.6596278
5a2i_protein,5a2i,0.06630291
3rtp_protein,3rtp,0.1394148
4fjz_protein,4fjz,0.119513035
1uw6_protein,1uw6,0.9636842
2yoj_protein,2yoj,0.7521008
2ovy_protein,2ovy,0.5743134
3gnw_protein,3gnw,0.6426951
1ndj_protein,1ndj,0.9717213
4f8h_protein,4f8h,0.12969095
4pmt_protein,4pmt,0.42506298
6b4d_protein,6b4d,0.4019916
5llc_protein,5llc,0.65563565
1yet_protein,1yet,0.29675326
1zyj_protein,1zyj,0.15873016
2ph9_protein,2ph9,0.21200608
